Rodada,JogoLocal,JogoData,JogoNumero,JogoTimeA,JogoTimeB,Funcao,Nome,Categoria,Federacao
22,Arena da Baixada - Curitiba - PR,09/29/2019 19:00:00,220,Athletico Paranaense - PR,Chapecoense - SC,Observador de VAR,Emerson Luiz Sobral,CBF,PE
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Árbitro,Gilberto Rodrigues Castro Junior,AB,PE
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Árbitro Assistente 1,Clovis Amaral da Silva,AB,PE
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Árbitro Assistente 2,Fabio Pereira,MTR,TO
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Quarto Árbitro,Eduardo Tomaz de Aquino Valadao,AB,GO
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Assistente de Árbitro de Vídeo 1,José Woshington da Silva,AB,PE
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
22,Serra Dourada - Goiania - GO,09/30/2019 20:00:00,219,Goiás - GO,Cruzeiro - MG,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Árbitro,Andre Luiz de Freitas Castro,MTR,GO
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Árbitro Assistente 2,Cristhian Passos Sorence,AB,GO
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Quarto Árbitro,Adriano Barros Carneiro,AB,CE
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Analista de Campo,Francisco de Assis Almeida Filho,CBF,CE
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Árbitro de Vídeo,Elmo Alves Resende Cunha,MTR,GO
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Igor Junio Benevenuto de Oliveira,AB,MG
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Marcus Vinicius Gomes,AB,MG
22,Arena Castelão - Fortaleza - CE,09/30/2019 20:00:00,213,Fortaleza - CE,Botafogo - RJ,Observador de VAR,Ednilson Corona,CBF,SP
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Árbitro,Jean Pierre Goncalves Lima,AB,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Árbitro Assistente 1,Jorge Eduardo Bernardi,AB,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Árbitro Assistente 2,Leirson Peng Martins,AB,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Quarto Árbitro,Diego da Costa Cidral,CD,SC
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Analista de Campo,Eberval Lodetti,CBF,SC
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Árbitro de Vídeo,Anderson Daronco,FIFA,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Assistente de Árbitro de Vídeo 1,Douglas Schwengber da Silva,AB,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Assistente de Árbitro de Vídeo 2,Jose Eduardo Calza,AB,RS
22,Ressacada - Florianopolis - SC,09/30/2019 20:00:00,218,Avaí - SC,Bahia - BA,Observador de VAR,Ana Paula da Silva Oliveira,CBF,BR
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Árbitro,Diego Pombo Lopez,AB,BA
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Árbitro Assistente 1,Alessandro Alvaro Rocha de Matos,FIFA,BA
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Árbitro Assistente 2,Elicarlos Franco de Oliveira,AB,BA
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Quarto Árbitro,Leandro Bizzio Marinho,AB,SP
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Analista de Campo,Luiz Vanderlei Martinucho,CBF,SP
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Árbitro de Vídeo,Rodrigo Dalonso Ferreira,AB,SC
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Assistente de Árbitro de Vídeo 1,Rodrigo Batista Raposo,AB,DF
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Assistente de Árbitro de Vídeo 2,Ciro Chaban Junqueira,AB,DF
23,Pacaembu - Sao Paulo - SP,10/05/2019 17:00:00,225,São Paulo - SP,Fortaleza - CE,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Árbitro,Savio Pereira Sampaio,AB,DF
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Árbitro Assistente 1,Jose Reinaldo Nascimento Junior,AB,DF
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Árbitro Assistente 2,Nailton Junior de Sousa Oliveira,AB,CE
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Quarto Árbitro,Grazianni Maciel Rocha,AB,RJ
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Árbitro de Vídeo,Andre Luiz de Freitas Castro,MTR,GO
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Assistente de Árbitro de Vídeo 1,Elmo Alves Resende Cunha,MTR,GO
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Assistente de Árbitro de Vídeo 2,Leone Carvalho Rocha,AB,GO
23,São Januário - Rio de Janeiro - RJ,10/05/2019 17:00:00,226,Vasco da Gama - RJ,Santos - SP,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Árbitro,Raphael Claus,FIFA,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Árbitro Assistente 1,Neuza Ines Back,FIFA,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Árbitro Assistente 2,Anderson José de Moraes Coelho,AB,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Quarto Árbitro,Marielson Alves Silva,AB,BA
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Analista de Campo,Vidal Cordeiro Lopes,CBF,BA
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 1,Adriano de Assis Miranda,CD,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 2,Alex Ang Ribeiro,AB,SP
23,Arena Fonte Nova - Salvador - BA,10/05/2019 19:00:00,229,Bahia - BA,Athletico Paranaense - PR,Observador de VAR,Manoel Serapiao Filho,CBF,BA
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Árbitro,Bruno Arleu de Araujo,AB,RJ
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Árbitro Assistente 1,Rodrigo Figueiredo Henrique Correa,FIFA,RJ
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Árbitro Assistente 2,Thiago Henrique Neto Correa Farinha,AB,RJ
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Quarto Árbitro,Douglas Schwengber da Silva,AB,RS
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Árbitro de Vídeo,Carlos Eduardo Nunes Braga,AB,RJ
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Dyorgines Jose Padovani de Andrade,AB,ES
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Carlos Henrique Cardoso de Souza,AB,RJ
23,Arena do Grêmio - Porto Alegre - RS,10/05/2019 19:00:00,221,Grêmio - RS,Corinthians - SP,Observador de VAR,Claudio Jose de Oliveira Soares,CBF,RJ
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Árbitro,Wagner do Nascimento Magalhaes,FIFA,RJ
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Árbitro Assistente 2,Carlos Henrique Alves de Lima Filho,AB,RJ
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Quarto Árbitro,Emerson de Almeida Ferreira,AB,MG
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Analista de Campo,Renato Cardoso da Conceição,CBF,MG
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Árbitro de Vídeo,Pathrice Wallace Corrêa Maia,AB,RJ
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Assistente de Árbitro de Vídeo 1,Christiano Gayo Nascimento,AB,DF
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Assistente de Árbitro de Vídeo 2,Silbert Faria Sisquim,AB,RJ
23,Mineirão - Belo Horizonte - MG,10/05/2019 21:00:00,222,Cruzeiro - MG,Internacional - RS,Observador de VAR,Gilberto Corrale,CBF,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Árbitro,Vinicius Gonçalves Dias Araujo,AB,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Árbitro Assistente 2,Danilo Ricardo Simon Manis,FIFA,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Quarto Árbitro,Evandro Tiago Bender,CD,SC
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Analista de Campo,Marco Antônio Martins,CBF,SC
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Assistente de Árbitro de Vídeo 1,Douglas Marques das Flores,AB,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
23,Arena Condá - Chapeco - SC,10/06/2019 11:00:00,228,Chapecoense - SC,Flamengo - RJ,Observador de VAR,Marrubson Melo Freitas,CBF,DF
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Árbitro,José Mendonça da Silva Junior,AB,PR
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Árbitro Assistente 1,Ivan Carlos Bohn,AB,PR
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Árbitro Assistente 2,Victor Hugo Imazu dos Santos,AB,PR
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Quarto Árbitro,Glauco Nunes Feitosa,CD,CE
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Árbitro de Vídeo,Adriano Milczvski,AB,PR
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Assistente de Árbitro de Vídeo 1,Salim Fende Chavez,AB,SP
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Assistente de Árbitro de Vídeo 2,Jefferson Cleiton Piva da Silva,AB,PR
23,Arena Castelão - Fortaleza - CE,10/06/2019 16:00:00,223,Ceará - CE,Goiás - GO,Observador de VAR,Nilson de Souza Monção,CBF,BR
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Árbitro,Rafael Traci,AB,SC
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Árbitro Assistente 1,Henrique Neu Ribeiro,AB,SC
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Árbitro Assistente 2,Alex dos Santos,AB,SC
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Quarto Árbitro,Rafael Gomes Felix da Silva,CD,SP
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Analista de Campo,Marcelo Rogério,CBF,SP
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Árbitro de Vídeo,Rodrigo Nunes de Sa,AB,RJ
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Assistente de Árbitro de Vídeo 1,Alexandre Vargas Tavares de Jesus,AB,RJ
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Assistente de Árbitro de Vídeo 2,Diogo Carvalho Silva,AB,RJ
23,Allianz Parque - Sao Paulo - SP,10/06/2019 16:00:00,224,Palmeiras - SP,Atlético - MG,Observador de VAR,Marcos Andre Gomes da Penha,CBF,ES
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Árbitro,Rodolpho Toski Marques,FIFA,PR
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Árbitro Assistente 2,Rafael Trombeta,AB,PR
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Quarto Árbitro,Daniel de Sousa Macedo,CD,RJ
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Árbitro de Vídeo,Braulio da Silva Machado,FIFA,SC
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Ramon Abatti Abel,AB,SC
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Sidmar dos Santos Meurer,AB,MG
23,Nilton Santos - Rio de Janeiro - RJ,10/06/2019 16:00:00,227,Botafogo - RJ,Fluminense - RJ,Observador de VAR,Ednilson Corona,CBF,SP
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Árbitro,Anderson Daronco,FIFA,RS
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Árbitro Assistente 1,Rafael da Silva Alves,AB,RS
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Árbitro Assistente 2,Elio Nepomuceno de Andrade Junior,AB,RS
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Quarto Árbitro,José Reinaldo Figueiredo da Silva Filho,CD,AL
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Analista de Campo,Flavio Feijo de Omena,CBF,AL
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Árbitro de Vídeo,Wagner Reway,FIFA,PB
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Assistente de Árbitro de Vídeo 1,Jonathan Benkenstein Pinheiro,CD,RS
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Assistente de Árbitro de Vídeo 2,Oberto da Silva Santos,AB,PB
23,Rei Pelé - Maceio - AL,10/06/2019 19:00:00,230,Csa - AL,Avaí - SC,Observador de VAR,Hilton Moutinho Rodrigues,CBF,BR
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Árbitro,Rodrigo Dalonso Ferreira,AB,SC
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Árbitro Assistente 1,Helton Nunes,AB,SC
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Árbitro Assistente 2,Éder Alexandre,AB,SC
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Quarto Árbitro,Joao Batista de Arruda,AB,RJ
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Analista de Campo,Edilson Soares da Silva,CBF,RJ
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Árbitro de Vídeo,Caio Max Augusto Vieira,AB,RN
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 1,José Woshington da Silva,AB,PE
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
24,Nilton Santos - Rio de Janeiro - RJ,10/09/2019 19:15:00,237,Botafogo - RJ,Goiás - GO,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Árbitro,Vinicius Furlan,AB,SP
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Árbitro Assistente 2,Enderson Emanoel Turbiani da Silva,AB,SP
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Quarto Árbitro,Rafael Carlos Salgueiro Lima,CD,AL
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Analista de Campo,Lydia Pollyana Gomes de Oliveira Castela,CBF,AL
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Assistente de Árbitro de Vídeo 1,Marcelo de Lima Henrique,MTR,RJ
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Assistente de Árbitro de Vídeo 2,Carlos Henrique Cardoso de Souza,AB,RJ
24,Rei Pelé - Maceio - AL,10/09/2019 19:15:00,240,Csa - AL,Internacional - RS,Observador de VAR,Roberto Perassi,CBF,SP
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Árbitro,Rodrigo Carvalhaes de Miranda,AB,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Árbitro Assistente 1,Michael Correia,AB,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Árbitro Assistente 2,Luiz Claudio Regazone,AB,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Quarto Árbitro,Leo Simão Holanda,AB,CE
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Analista de Campo,Paulo Silvio dos Santos,CBF,CE
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Árbitro de Vídeo,Grazianni Maciel Rocha,AB,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Assistente de Árbitro de Vídeo 1,Wagner do Nascimento Magalhaes,FIFA,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Assistente de Árbitro de Vídeo 2,Thiago Gomes Magalhães,CD,RJ
24,Arena Castelão - Fortaleza - CE,10/09/2019 20:30:00,233,Fortaleza - CE,Chapecoense - SC,Observador de VAR,Antonio Pereira da Silva,CBF,GO
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Árbitro,Edina Alves Batista,FIFA,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Árbitro Assistente 2,Luiz Alberto Andrini Nogueira,AB,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Quarto Árbitro,Eleno Gonzalez Todeschini,CD,RS
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Analista de Campo,Francisco de Paula dos Santos Silva Neto,CBF,RS
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Árbitro de Vídeo,Luiz Flavio de Oliveira,FIFA,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Assistente de Árbitro de Vídeo 1,Rafael Gomes Felix da Silva,CD,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Assistente de Árbitro de Vídeo 2,Anderson José de Moraes Coelho,AB,SP
24,Centenário - Caxias do Sul - RS,10/09/2019 21:00:00,231,Grêmio - RS,Ceará - CE,Observador de VAR,Vayran da Silva Rosa,CBF,SC
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Árbitro,Braulio da Silva Machado,FIFA,SC
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Árbitro Assistente 1,Thiaggo Americano Labes,AB,SC
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Árbitro Assistente 2,Johnny Barros de Oliveira,AB,SC
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Quarto Árbitro,Emerson Ricardo de Almeida Andrade,AB,BA
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Árbitro de Vídeo,Heber Roberto Lopes,MTR,SC
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Assistente de Árbitro de Vídeo 1,Christiano Gayo Nascimento,AB,DF
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Assistente de Árbitro de Vídeo 2,Daniel Henrique da Silva Andrade,AB,DF
24,Arena Fonte Nova - Salvador - BA,10/09/2019 21:00:00,239,Bahia - BA,São Paulo - SP,Observador de VAR,Sergio Correa da Silva,CBF,BR
24,Mineirão - Belo Horizonte - MG,10/09/2019 21:30:00,232,Cruzeiro - MG,Fluminense - RJ,Árbitro,Jean Pierre Goncalves Lima,AB,RS
24,Mineirão - Belo Horizonte - MG,10/09/2019 21:30:00,232,Cruzeiro - MG,Fluminense - RJ,Árbitro Assistente 1,Leirson Peng Martins,AB,RS
